شماره ترمینال,SumOfتعداد برداشت وجه,SumOfمبلغ برداشت وجه,SumOfکارمزد برداشت وجه,SumOfتعداد مانده گیری,SumOfکارمزد مانده گیری,SumOfتعداد پرداخت قبض,SumOfمبلغ پرداخت قبض,SumOfکارمزد شتابی پرداخت قبض,SumOfتعداد خرید شارژ,SumOfمبلغ خرید شارژ,SumOfکارمزد شتابی خرید شارژ,SumOfتعداد انتقال وجه,SumOfمبلغ انتقال وجه,SumOfکارمزد شتابی انتقال وجه,SumOfتعداد سایر تراکنش ها,SumOfمبلغ سایر تراکنش ها,tedad_kol,Expr1
223081,4523,4312650000,24359300,1596,376000,431,427037000,454500,438,16410000,429000,4135,39379834518,11957000,5847,56658033991,16970,37575800
224992,6413,5538300000,33418600,2561,767500,269,175523000,258000,816,28610000,876000,2768,18485389368,8393500,4095,24942128757,16922,43713600
346477,4177,3828600000,26952225,1218,451500,100,100876000,105000,329,14000000,370500,4714,50792992173,14055000,6356,70253080621,16894,41934225
386089,5900,3438910000,28526765,2591,1242500,337,148864000,493500,908,33020000,1329000,3246,15224311588,9820500,3882,20214443441,16864,41412265
219559,5036,5189500000,29374300,1986,539000,311,264209000,291000,336,16910000,393000,3843,31125806647,11395000,5325,41513476916,16837,41992300
386352,7476,3962220000,32792320,3045,1500500,187,54181000,270000,1518,36390000,2238000,2102,8714450400,6369000,2504,12115245404,16832,43169820
386258,5766,4436600000,36309875,4040,1964000,284,82411000,415500,1560,45770000,2278500,2371,9078516443,7129500,2805,14450928558,16826,48097375
225240,5984,3636600000,25794100,1534,562500,83,65424000,97500,351,14910000,459000,3750,31288132786,11126000,5124,46673348053,16826,38039100
386175,6164,4635000000,31489525,2075,797500,202,123171000,241500,561,23340000,706500,3433,21404075133,10472000,4387,29720212497,16822,43707025
385820,5969,3936670000,27052865,1898,706000,342,367507000,421500,687,25010000,882000,3423,19237808407,10515000,4487,28077297777,16806,39577365
226114,4246,4004300000,21928725,2094,513500,390,391046000,373500,447,21110000,513000,3754,31095983390,11108500,5863,40849771424,16794,34437225
220641,5550,4082640000,25573950,1891,502500,311,408856000,301500,452,18280000,490500,3362,27071736345,9871500,5219,37678876380,16785,36739950
224471,5980,5068850000,35246525,2589,944000,309,219382000,318000,718,24800000,918000,2950,17786296203,8975500,4229,26784820721,16775,46402025
224843,6809,6142390000,44819820,2274,861500,360,140119000,453000,860,27300000,1065000,2709,17325623889,8501000,3756,22640020582,16768,55700320
279701,6833,4870850000,36762500,2296,890500,197,113998000,258000,778,24010000,1068000,2776,17781254664,8642000,3884,24601058028,16764,47621000
293966,6209,3862640000,30799665,2522,1195500,360,191706000,498000,1570,46470000,2236500,2782,11748363403,8471500,3299,15521896956,16742,43201165
385821,6630,5111150000,40507600,2007,922000,775,708232000,1047000,1034,36410000,1426500,2840,12665251072,8586000,3422,16043100772,16708,52489100
224898,6544,5277350000,32141050,2437,722000,316,209575000,256500,669,23100000,757500,2661,16128236426,8153000,4040,22047474954,16667,42030050
385215,4427,5512010000,33058625,1808,595000,446,783897000,369000,283,17820000,313500,4319,35255713656,12630000,5382,47353430387,16665,46966125
222148,5556,3953900000,23754950,2407,638000,360,209913000,345000,534,21020000,618000,3012,23559981948,9021000,4792,38074215350,16661,34376950
224470,6194,5183000000,36491775,2587,981000,305,283226000,310500,738,23550000,942000,2843,15821119468,8711000,3988,23139233377,16655,47436275
386364,5429,4236620000,35420520,2647,1309000,278,76070000,414000,1403,42400000,2064000,3132,15226043252,9489000,3758,20898313409,16647,48696520
226115,4122,3999250000,22817400,1853,522000,384,280583000,414000,389,15710000,399000,3937,33033321950,11762500,5958,47189813031,16643,35914900
216477,4615,5404750000,31048375,2160,587500,375,794650000,315000,331,17430000,394500,3847,33601344594,11399500,5273,42824141734,16601,43744875
224385,5859,5416700000,36704020,2246,763500,245,118702000,292500,690,23690000,937500,3238,20460696275,10090000,4302,28126107124,16580,48787520
386071,4707,4202360000,34848385,2335,1127000,139,75476000,204000,1039,41070000,1515000,3854,19790330742,11710500,4488,26480515362,16562,49404885
224980,5737,5767850000,43148210,2249,903000,355,184534000,415500,567,25140000,711000,3361,21815331290,10340500,4265,28901266320,16534,55518210
385340,5605,5665150000,36193850,1729,572500,356,534079000,331500,396,19180000,451500,3759,28445781606,11322000,4661,36209573950,16506,48871350
385662,4137,3445250000,21976325,1420,460500,228,187139000,231000,329,16250000,364500,4578,40982268808,13578000,5777,50471783612,16469,36610325
385943,5725,4012040000,33927920,2511,1245000,196,72569000,291000,1016,34030000,1519500,3219,15943312211,9686500,3774,21996843054,16441,46669920
279478,4892,5324600000,31512050,1647,485000,423,420437000,388500,313,17710000,340500,3939,32111834519,11791000,5178,41430580360,16392,44517050
221426,4534,3553200000,25437525,1902,696000,174,164330000,181500,1026,38680000,1311000,3853,24048354788,11925000,4879,32258789531,16368,39551025
224933,4614,4270670000,29694070,1987,865000,329,332645000,384000,524,28850000,705000,4155,28214650458,12432000,4724,35410114138,16333,44080070
224790,4318,3701250000,18485800,2090,420500,395,298260000,207000,303,14500000,309000,3556,34197930610,10262000,5667,47620818146,16329,29684300
206476,5175,5033000000,29841375,1789,460500,181,276154000,139500,337,17940000,378000,3744,34134090136,10901000,5076,46824860172,16302,41720375
224978,5203,5427550000,33495950,1762,597000,342,624844000,312000,467,27330000,526500,3771,30506267643,11171000,4735,39408404660,16280,46102450
223657,4695,3703550000,22687350,2058,619500,375,401004000,339000,345,17710000,351000,3646,30898180537,10633500,5105,41287990479,16224,34630350
203007,5081,4313000000,26154075,1659,460500,310,616608000,292500,428,20200000,517500,3659,28435701595,10417000,5076,35506965513,16213,37841575
219557,4351,4447500000,25877400,1945,619000,310,346546000,297000,352,19500000,373500,3951,33780014366,11430500,5250,45321760892,16159,38597400
386299,7679,5815800000,48059850,2334,1137000,75,44886000,109500,951,31170000,1371000,2350,11019104775,7136000,2735,15276147686,16124,57813350
386387,7638,5262760000,42477135,2329,1120000,115,49463000,163500,995,28760000,1411500,2341,10590435944,7169000,2692,14539543520,16110,52341135
224776,3907,3983450000,22989100,2079,604000,513,403292000,469500,273,14400000,256500,4003,31352309872,11627500,5296,39636079853,16071,35946600
344730,4911,3427100000,24636825,1616,592500,510,346261000,589500,760,25940000,1006500,3444,23707087977,10557500,4804,32450021106,16045,37382825
386331,6250,4168030000,34109905,2505,1216000,241,95538000,348000,1364,35330000,2005500,2611,11960840036,7937500,3062,16801431326,16033,45616905
225239,5274,3131150000,22012450,1542,536000,92,75159000,100500,375,15750000,459000,3695,30606450107,10899000,5020,42959537777,15998,34006950
385866,5340,4195330000,31019220,2193,929000,189,221719000,247500,486,19740000,672000,3537,18310988490,10672000,4252,24227915545,15997,43539720
224805,4780,3872800000,21750650,1412,372500,194,342952000,175500,299,13060000,324000,3962,41336429773,11161000,5294,56730551429,15941,33783650
386043,7255,4525100000,37985650,2855,1417500,293,116471000,435000,1326,32680000,1980000,1892,7620312643,5709500,2318,11511276015,15939,47527650
386194,6011,5090200000,34967725,1899,692500,223,540457000,243000,472,23520000,592500,3162,21203829300,9579000,4162,28144030830,15929,46074725
385825,5418,3673480000,28709430,2116,962500,431,290575000,579000,1117,37090000,1572000,3133,12670561968,9445500,3709,16112257565,15924,41268430
224506,5338,5239200000,30705400,1662,471000,259,355570000,201000,328,18700000,369000,3539,27270464156,10505000,4733,35595044310,15859,42251400
386260,5160,3897910000,32805835,2162,1061500,200,81399000,292500,1099,31900000,1636500,3334,16526225552,10068000,3882,23033242303,15837,45864335
262782,3802,3229890000,4873050,1874,388000,503,225820000,127500,806,30290000,288000,3472,20693469795,9032000,5348,25558058958,15805,14708550
263247,4877,5774200000,32611525,2162,644000,191,121152000,151500,274,19230000,286500,3600,31664100046,10583500,4614,40963687774,15718,44277025
282746,4462,4988920000,29744645,2106,648000,351,269504000,351000,209,11280000,232500,3689,28999507173,10937500,4900,39789603004,15717,41913645
219882,5309,4586000000,25579475,1591,444000,307,425166000,264000,368,18970000,420000,3505,26648430402,9934000,4607,33534990003,15687,36641475
215196,7484,3579150000,27715525,2092,862500,351,379910000,469500,897,29680000,1270500,1957,11337027046,5974000,2893,14573931072,15674,36292025
224810,5858,4323300000,25194850,1786,486500,195,153246000,144000,378,16550000,451500,3007,25532782763,8822000,4424,32960337773,15648,35098850
374455,8483,6551030000,52018895,2108,991500,151,91025000,201000,376,15660000,525000,2069,11493955219,6378500,2426,18685492901,15613,60114895
386040,5519,3791750000,31814140,2742,1359500,307,95132000,454500,949,29540000,1411500,2743,13223002815,8286500,3341,19558325700,15601,43326140
386210,6418,3782450000,31873130,2345,1166500,305,95701000,457500,1355,43530000,2028000,2379,11072154430,7165500,2770,17506173641,15572,42690630
385867,4313,2840800000,23656435,2375,1153000,276,98661000,411000,1344,42010000,1951500,3367,14704457148,10207500,3886,19784131094,15561,37379435
386409,5673,4531100000,34174930,2098,934500,207,128922000,256500,512,20920000,694500,3127,16976154357,9600000,3744,23080130857,15361,45660430
216605,5937,4114120000,29882770,2212,798500,180,80909000,222000,858,32350000,1141500,2544,15637507510,7783500,3615,22173302789,15346,39828270
386326,5716,3304350000,27763125,2652,1304500,148,67234000,216000,1032,34650000,1503000,2628,10645287600,7937000,3119,14990119603,15295,38723625
224773,4322,3377700000,18491325,1824,415000,284,246886000,228000,442,18630000,474000,3250,23723712511,9613500,5156,35109894126,15278,29221825
266525,3991,3938600000,17026775,1743,355000,383,804184000,292500,332,16990000,249000,3714,38930909874,10050500,5112,48784642145,15275,27973775
386047,5375,3598060000,30419885,3240,1613500,314,273321000,432000,1321,37420000,1972500,2254,9972065830,6784000,2763,16861708850,15267,41221885
386050,6426,4954810000,41903555,2608,1300500,171,48071000,253500,1186,36610000,1773000,2209,11035173570,6659500,2597,16328664520,15197,51890055
385864,6427,4724960000,38460630,2821,1380000,202,73826000,280500,1289,34100000,1866000,2025,8593990905,6153000,2414,12880501765,15178,48140130
384773,4089,2596220000,21361605,2766,1323500,374,172905000,538500,833,28840000,1227000,3238,15970687720,9830500,3797,20057802487,15097,34281105
386261,7055,5189750000,43407545,2070,1020500,190,97810000,274500,1131,36730000,1662000,2129,9662889000,6425000,2509,12820034486,15084,52789545
208272,4923,4039500000,21132700,1637,413000,274,223901000,253500,367,15180000,387000,3241,26938561951,9297500,4588,37141358199,15030,31483700
224797,4530,3764550000,22610850,1870,569500,337,185081000,381000,516,22360000,588000,3251,23612605427,9803500,4502,30270686338,15006,33952850
226006,4249,3709100000,20135650,1788,343000,288,209208000,285000,256,12600000,238500,3113,30673996611,8869500,5251,41874661630,14945,29871650
386090,5781,3636520000,30692140,2229,1098000,362,146403000,543000,973,31770000,1452000,2555,12287548511,7707500,3022,17424137132,14922,41492640
222068,4472,3854950000,23378825,1980,534000,368,553496000,414000,500,17780000,537000,2863,26801167655,8590500,4711,42087981881,14894,33454325
220625,4920,3517450000,24271325,1750,597000,297,222941000,316500,526,18870000,654000,2994,20246679129,9288000,4396,28922529011,14883,35126825
386277,5741,4437950000,37293750,2110,1042000,216,152164000,321000,1177,38270000,1753500,2550,10945568697,7677000,2967,14913781762,14761,48087250
224490,4387,3430500000,19852175,1804,424500,427,417946000,447000,515,19520000,571500,2744,24938445240,8016500,4877,37001728710,14754,29311675
220607,4179,4988350000,29190275,1774,558000,288,468076000,222000,243,11390000,279000,3654,30591815348,10717500,4605,37688992451,14743,40966775
386431,6488,4100750000,34666825,2530,1258500,296,161609000,444000,1112,29060000,1660500,1964,7876128306,5921500,2291,12239004219,14681,43951325
386088,6411,3921700000,33087695,2643,1303500,210,99557000,292500,1146,31460000,1711500,1952,8362382597,5871500,2307,12368644275,14669,42266695
385786,4539,2653360000,22253510,2638,1294000,241,97811000,358500,1150,36890000,1701000,2741,9953178637,8274500,3292,15030640378,14601,33881510
223659,3750,3104250000,19266525,1903,581000,294,256756000,288000,269,13560000,288000,3507,27831541754,10254000,4826,36632603510,14549,30677525
224650,4562,4545550000,27259925,1428,486500,241,430581000,225000,450,19660000,535500,3438,28311604245,10238500,4424,37108688939,14543,38745425
385454,4288,3948750000,25140875,1840,548500,387,273582000,451500,441,17570000,493500,3032,28529373860,9086000,4507,43511292297,14495,35720375
218309,5099,4074070000,23486350,1772,455000,245,191949000,205500,343,16720000,366000,2895,22644699179,8603000,4140,30333006467,14494,33115850
386390,5604,3975050000,31862760,2270,1088000,187,89604000,273000,855,26160000,1216500,2560,11241277000,7756000,2980,14761809799,14456,42196260
224809,3914,4585820000,26276220,1666,525000,241,629239000,208500,226,11690000,247500,3756,29235256185,11193500,4637,37635394392,14440,38450720
386305,6635,4505720000,37853815,2229,1092500,140,69954000,196500,1034,34070000,1531500,2016,10477669843,6128000,2365,13654515825,14419,46802315
224796,5355,4405400000,27177900,1703,505500,259,173700000,286500,441,18370000,522000,2657,19288382861,8064000,3981,27021278245,14396,36555900
224989,5181,4142650000,28727875,1713,577500,771,439593000,987000,517,19810000,651000,2510,15557380464,7928500,3670,19763551115,14362,38871875
294121,4807,3507500000,26301550,2089,826500,70,46076000,61500,846,31710000,1117500,2721,18801312017,8412500,3798,29161701230,14331,36719550
386064,7233,3538280000,29918980,2359,1176500,167,44517000,243000,1000,29410000,1495500,1620,7053676730,4873000,1942,9927081657,14321,37706980
385678,3462,3574550000,21074475,1675,591000,275,596607000,234000,376,22360000,423000,3862,28589649051,11434500,4645,40570209555,14295,33756975
386367,4608,3253200000,27147470,2354,1147500,158,106763000,234000,1050,34100000,1560000,2817,14606423140,8531000,3304,18993212875,14291,38619970
262259,3760,3114070000,4708575,1434,326500,485,245625000,112500,782,28930000,331500,3074,17013780354,7956000,4744,21141214580,14279,13435075
386290,4916,3107160000,25920410,2364,1153000,365,125110000,529500,1015,33910000,1510500,2541,12963879113,7667000,3012,19450281979,14213,36780410
386408,4713,3742550000,30381550,1996,951000,170,170429000,240000,579,20430000,837000,3039,16252095009,9265000,3700,22140547614,14197,41674550
222080,4460,4234350000,25410325,1652,560000,149,449786000,108000,557,24100000,657000,3299,24579696987,9558000,4070,31138468256,14187,36293325
297828,5675,5011110000,36478175,1711,637000,118,55644000,154500,624,21620000,789000,2604,16529924376,8080000,3389,22325749956,14121,46138675
386316,6276,4507770000,37260260,2006,970500,355,138087000,514500,759,28870000,1104000,2126,10092071511,6447500,2566,12982742664,14088,46296760
384589,5893,4094270000,32965295,2044,952000,324,155719000,468000,806,27630000,1164000,2247,11457547756,6859500,2717,16040021473,14031,42408795
262260,3741,3288450000,4775725,1508,330000,440,164053000,102000,675,28910000,250500,3045,18760258406,8045000,4616,22584491904,14025,13503225
386259,6381,4644490000,38530245,1675,812500,37,13647000,54000,2,40000,3000,2304,10887634335,6975000,3620,21125192023,14019,46374745
306804,6113,4001020000,31563305,1896,876500,163,70604000,213000,810,26120000,1141500,2249,11523372473,6839500,2769,15600082617,14000,40633805
384588,5596,4298350000,35399780,2212,1078500,363,136348000,537000,933,33390000,1363500,2282,10726062318,6959500,2602,13840693044,13988,45338280
203008,4510,3435750000,17137700,1605,372500,223,235114000,177000,312,13690000,331500,2954,25354787367,8429500,4380,34752251827,13984,26448200
386361,5156,3553990000,28759580,1993,954000,150,119734000,211500,691,20970000,994500,2752,13139978960,8390500,3216,18041342390,13958,39310080
385037,3732,3489450000,21599350,1831,532500,287,212158000,291000,253,11520000,280500,3280,27984675168,9769000,4549,38400111533,13932,32472350
386238,6069,4235750000,31120200,1653,574500,232,355137000,265500,805,28800000,1113000,1983,12450621521,6044500,3155,20491748972,13897,39117700
220606,3710,4043700000,22735800,1532,498500,304,598812000,231000,439,25710000,483000,3408,30482573049,10173500,4499,42954039788,13892,34121800
385664,4446,4740600000,30441050,1349,498500,227,425633000,217500,471,26100000,535500,3330,24156113264,10340500,4017,32738017469,13840,42033050
296752,5358,2941700000,21896000,1524,598500,556,1027272000,708000,480,16770000,667500,2375,18506037580,7364000,3513,26946888623,13806,31234000
386306,5467,3672050000,29639840,2578,1242500,224,64906000,312000,1166,30400000,1687500,2005,8250923753,6105000,2357,11348572719,13797,38986840
206477,3409,2530600000,13347125,1009,237000,246,328047000,303000,212,9020000,213000,3646,31875022711,10631000,5230,43385756570,13752,24731125
224804,3275,2432550000,14407075,994,265000,150,72156000,141000,263,12170000,292500,3824,41499351825,10967500,5208,57432286215,13714,26073075
222227,4519,3219750000,19365125,1716,464000,185,156668000,199500,418,19480000,471000,2707,22226837219,8158000,4168,29203899871,13713,28657625
224849,7415,5414300000,38508400,1567,566000,118,149007000,111000,435,16770000,559500,1686,9613471894,5204500,2452,14620693910,13673,44949400
384978,4369,3100550000,18525750,2002,588500,294,181643000,286500,453,17610000,495000,2601,21818896669,7806500,3926,35779920861,13645,27702250
222223,3153,2442100000,12202175,1407,325000,247,367748000,165000,314,12350000,277500,3483,35277961736,9773500,4997,52180799615,13601,22743175
292111,5927,3617110000,29668060,2438,1186500,180,53356000,252000,1194,29820000,1759500,1767,8933001162,5395500,2094,11844104175,13600,38261560
224803,4893,3160800000,15151250,1716,319000,215,207157000,220500,447,20180000,492000,2309,24137106015,6378000,4004,35355862102,13584,22560750
221633,3584,2715300000,15106200,1494,403500,187,167621000,130500,512,21270000,592500,3127,27507658624,8931500,4658,42819487759,13562,25164200
281967,3687,4172410000,22974990,1619,430500,327,410685000,243000,255,15100000,237000,3203,29197759847,9303500,4369,40807787727,13460,33188990
224428,5175,4107500000,29260485,1785,633000,461,619824000,529500,652,20290000,867000,2228,11748888197,6804000,3039,16749838259,13340,38093985
386327,5991,3649650000,30657375,2482,1226000,236,79850000,348000,1060,27740000,1576500,1592,5653827545,4805000,1920,9424686594,13281,38612875
281463,3950,3666420000,20211810,1638,411500,483,365392000,451500,211,14010000,216000,2916,24134700349,8369500,3989,31658646360,13187,29660310
215098,4857,3347250000,21103800,1822,512500,293,157556000,298500,778,27290000,915000,1966,12113195737,6077000,3411,15962135013,13127,28906800
221593,4117,3934050000,20621000,1473,392500,208,345650000,153000,282,13910000,312000,2959,22964913665,8532000,4084,30602917941,13123,30010500
385525,4163,4117950000,24436650,1424,483000,268,611599000,214500,391,17850000,445500,3060,22738402990,8971500,3780,29412211909,13086,34551150
226116,4183,3366410000,19010250,2008,499000,184,166089000,196500,420,15750000,502500,2394,15387697328,7500000,3817,25973799372,13006,27708250
281764,3433,3879400000,19316250,1453,346500,395,670175000,261000,288,14130000,250500,3151,26726106137,9135500,4267,34221031599,12987,29309750
278867,3959,3946950000,25387800,1494,523500,291,342303000,298500,421,20880000,496500,3062,25557273624,9011000,3749,30638023355,12976,35717300
384613,3851,3871700000,22207525,1364,379500,199,194859000,169500,282,13170000,268500,3164,25552996289,9200000,4089,32920833980,12949,32225025
224812,4445,3669600000,21645250,1483,417500,306,244048000,319500,302,14460000,327000,2652,22023727507,7802500,3698,30354493926,12886,30511750
386288,5039,3518820000,27551560,2226,1022500,176,95639000,243000,762,26870000,1089000,2066,10586497785,6335500,2590,15728436407,12859,36241560
386297,5203,4100200000,34159800,1793,882000,202,82430000,294000,674,22900000,978000,2295,10434517571,6936000,2681,14939967491,12848,43249800
386249,6857,1574480000,13062375,4420,2186500,12,3887000,18000,505,12590000,751500,442,1334697797,1351500,540,2521503797,12776,17369875
385915,4956,3155500000,26255650,2331,1145000,161,52862000,237000,1182,31550000,1743000,1893,7043518535,5737500,2186,9829952930,12709,35118150
328171,3463,3182550000,20291200,1675,492000,249,171231000,244500,269,13590000,264000,2947,26798216578,8773500,4092,34929287046,12695,30065200
218838,4865,3657890000,24748175,1502,447500,219,120465000,226500,557,21310000,732000,2154,14189506917,6642000,3370,18490223117,12667,32796175
279636,3570,3344030000,23802040,2048,906000,250,268998000,310500,569,31650000,744000,2858,20074348842,8731500,3362,24772205828,12657,34494040
385640,4760,3328600000,24722250,1635,667000,147,137047000,166500,993,32760000,1350000,2158,13733567403,6706000,2843,19638467204,12536,33611750
385637,5463,4954800000,36635850,1446,537500,280,224773000,367500,407,13350000,538500,2019,15999767825,6354000,2910,24190461678,12525,44433350
213835,3590,4106300000,22206675,1273,357500,379,452710000,286500,374,18220000,297000,3036,24076892748,8835000,3778,32079932692,12430,31982675
226799,4871,3743290000,28326675,1456,578500,210,129830000,268500,484,23790000,663000,2294,14199306370,7141500,3099,19723609117,12414,36978175
386330,4417,3097740000,26159600,1933,955500,205,67402000,303000,569,18780000,847500,2366,9792524463,7151500,2885,14736371020,12375,35417100
220885,2892,2130050000,13872680,1254,374500,115,69622000,127500,431,17240000,492000,3113,28086985527,9524000,4561,38625914308,12366,24390680
310776,4461,4106700000,32851820,1695,796000,213,84971000,276000,661,21870000,915000,2407,11620619722,7338000,2889,16652688164,12326,42176820
385326,2853,2941400000,16699525,1454,437000,314,410602000,304500,255,12440000,276000,3189,29130773014,9248500,4202,37206066072,12267,26965525
299607,4573,2991020000,23642410,1619,759000,269,136458000,384000,905,29600000,1306500,2212,9630577895,6756500,2687,14892336315,12265,32848410
281756,5745,4487690000,34246160,1644,660000,330,163984000,402000,603,24340000,823500,1660,10190454886,5060500,2266,12962487917,12248,41192160
386393,4480,3848550000,31897100,2159,1058000,175,60336000,243000,629,18630000,889500,2092,13163104927,6341000,2567,19948006856,12102,40428600
385908,2418,2076850000,16077325,1536,715500,44,29108000,57000,811,44720000,1179000,3350,21025834273,10203000,3917,26940879722,12076,28231825
224430,3743,3095300000,19918900,1758,585000,174,1122773000,171000,444,13860000,507000,2498,18370088515,7676000,3450,29464031816,12067,28857900
386284,5741,4443660000,37487890,1701,843000,162,65195000,240000,727,25080000,1086000,1706,7559948544,5144000,2018,10554830529,12055,44800890
221018,4100,3386950000,23876500,1948,732000,139,47102000,177000,675,23350000,895500,2140,14412894281,6716000,3039,20172733366,12041,32397000
266927,2989,3552850000,17401625,1155,295500,296,814500000,226500,325,17300000,291000,3116,30267882350,8783000,4152,39138445185,12033,26997625
294120,3830,2755350000,20844125,1773,687000,66,75743000,79500,694,26210000,952500,2300,14983543995,7121500,3363,24175554520,12026,29684625
386197,4565,4032890000,27382580,1355,549500,103,128899000,118500,519,25040000,574500,2522,15773407357,7691000,2953,20766477830,12017,36316080
224851,4484,2533650000,17800700,1750,598000,56,29638000,61500,677,21580000,921000,2047,10398071546,6314000,2980,12975975939,11994,25695200
386399,5016,4037500000,33140565,2008,974000,214,54997000,312000,507,16370000,727500,1912,8698089466,5798000,2312,11354748865,11969,40952065
386176,3693,3017450000,20855175,1573,614000,149,73198000,163500,240,10160000,280500,2843,21583641817,8621000,3464,25363872834,11962,30534175
224389,3962,3049100000,21559825,1528,521000,36,20246000,40500,444,16560000,597000,2530,14681662565,7894500,3461,21418850465,11961,30612825
386403,4819,3013390000,25453165,2127,1055500,144,43756000,216000,830,24590000,1231500,1816,8052454164,5482000,2191,12236385493,11927,33438165
224502,3322,2972260000,12844520,1306,265000,233,854609000,106500,358,20490000,330000,2715,24808894788,7445500,3940,32400975945,11874,20991520
386328,4277,2603720000,22056395,1995,992000,184,74753000,276000,893,28270000,1335000,2078,9626623899,6277500,2446,13344341466,11873,30936895
214408,2998,2792950000,14997825,1244,326000,234,320084000,177000,206,12180000,210000,3023,27805381639,8861000,4162,36140902789,11867,24571825
222079,3436,3473670000,17341955,1456,322500,250,275293000,189000,193,9890000,195000,2729,22583578763,7864000,3796,30762794418,11860,25912455
385636,4399,3259250000,24156150,1791,619500,230,158350000,295500,414,15480000,562500,1990,13589364571,6323500,3032,21414681473,11856,31957150
385741,4391,3067900000,22498225,1619,578000,169,122858000,204000,402,14030000,522000,2123,16205997746,6703000,3127,25412120605,11831,30505225
224425,4028,3129890000,21939180,1781,511000,216,106006000,240000,467,18060000,570000,2048,12201374970,6475000,3271,16794751511,11811,29735180
217480,3985,3127500000,20944425,1483,489000,86,36681000,85500,460,15370000,577500,2354,15963076498,7405500,3365,21587442693,11733,29501925
224811,3467,3804850000,20881525,1261,334500,180,251015000,133500,236,10400000,264000,2869,24838357752,8355500,3708,33173209070,11721,29969025
385667,3254,4105000000,25631750,1157,400000,274,441247000,241500,194,10660000,211500,2978,25159155362,8916000,3696,33778815427,11553,35400750
216293,3314,3031250000,13294425,1174,258500,229,1198398000,166500,255,10930000,246000,2780,22715421943,7599000,3788,28767916086,11540,21564425
385672,3618,3500650000,21434450,1222,432500,266,403253000,255000,369,16590000,460500,2717,20683892480,8161500,3305,26706530624,11497,30743950
224729,3635,2454330000,16918060,1257,540000,165,223079000,183000,353,18220000,484500,2803,18972578526,8594000,3260,23944218586,11473,26719560
386051,5172,3978090000,33539725,1997,991500,320,116710000,477000,1005,29800000,1503000,1304,5898135791,3935000,1583,8308081339,11381,40446225
226011,3562,2962250000,19781200,1605,508000,118,157125000,126000,455,23500000,544500,2296,18763891572,7118000,3326,26009714997,11362,28077700
303361,4240,3514450000,20522825,1197,340500,211,191881000,201000,230,9970000,231000,2298,18528382272,6720500,3167,26698276519,11343,28015825
385827,4099,4048020000,31988985,1559,716500,253,120222000,342000,418,24560000,600000,2250,15716401307,6908500,2645,19737751558,11224,40555985
385813,3867,2466260000,18830985,1526,675500,104,55298000,100500,487,17980000,628500,2293,15174590542,6955000,2894,20177393103,11171,27190485
224771,4175,3452150000,19444600,1443,427000,196,336121000,133500,267,10630000,303000,2072,17342453796,6133500,3008,23760902997,11161,26441600
386055,4735,3493080000,28916830,1508,738000,232,106362000,339000,652,21120000,961500,1816,11510859251,5481000,2210,15325528589,11153,36436330
224552,3296,2829300000,15131700,1654,304000,164,127701000,138000,252,10690000,273000,2236,18658620103,6469000,3535,25167638075,11137,22315700
385938,2682,2455230000,17586415,1416,599500,259,324906000,318000,459,19450000,603000,2903,17732000600,8870000,3372,22713011475,11091,27976915
386166,4974,2558700000,21026025,2057,1004000,99,35639000,145500,1117,30470000,1654500,1275,5126080970,3886500,1547,7134471324,11069,27716525
385712,4067,3393200000,25155835,1489,553500,374,136710000,501000,496,19040000,672000,1884,13092543868,5939500,2666,18553139828,10976,32821835
224472,3715,3007100000,17397800,1634,368000,278,104202000,262500,459,18350000,469500,1968,12622069797,5943000,2841,19787373572,10895,24440800
385638,3791,2796400000,21040050,1582,688000,112,33071000,153000,689,18590000,939000,2007,13590408382,6327000,2638,21196945996,10819,29147050
216628,4041,2910250000,18399100,1599,452500,164,86122000,175500,500,12740000,594000,1734,9741810548,5301500,2748,16534652997,10786,24922600
224847,3130,2716550000,16866125,1625,419000,502,380413000,592500,407,14400000,507000,1967,14135465583,6037500,3117,19171760138,10748,24422125
386386,3633,2932800000,23898175,1950,949500,213,138011000,304500,907,23760000,1324500,1832,8014046000,5560000,2172,12426859621,10707,32036675
224827,3684,3563940000,23188000,1352,390500,214,179137000,175500,343,17560000,403500,2048,15668271787,6280000,3057,23242763987,10698,30437500
319612,3633,2907660000,21427140,1306,588500,243,111639000,313500,288,12210000,369000,2381,11776606450,7273000,2759,14919915567,10610,29971140
224396,3497,2115200000,16111920,2007,881000,231,148127000,289500,867,34110000,1219500,1769,9816413271,5413500,2221,12936490659,10592,23915420
386380,4958,3554080000,29790290,1431,704000,144,53357000,205500,806,26690000,1201500,1483,6977720349,4477500,1747,8958008348,10569,36378790
383231,3747,2961480000,20461030,2252,750000,135,61128000,145500,691,29080000,732000,1628,9723705784,5018500,2078,12925376617,10531,27107030
311373,2718,2722450000,16175075,1194,356000,289,875949000,279000,254,10310000,294000,2655,22377814696,8043000,3410,31397144773,10520,25147075
224967,3655,2618290000,18190595,1415,482500,149,124874000,184500,620,24360000,834000,1904,12689471212,5899000,2749,16784793298,10492,25590595
224990,3086,2415000000,12993100,1299,428000,574,441246000,775500,757,30200000,909000,1876,12364990569,5866500,2855,17726956788,10447,20972100
208073,2572,2421800000,12519225,1073,284000,215,240365000,178500,181,11240000,187500,2780,25237266598,8071000,3615,33747449557,10436,21240225
